Matvare ID,Matvare,Spiselig del (%),Vann (g),Kilojoule (kJ),Kilokalorier (kcal),Fett (g),Mettede fettsyrer (g),C12:0 (laurinsyre) (g),C14:0 (myristinsyre) (g),C16:0 (palmitinsyre) (g),C18:0 (stearinsyre) (g),Transfettsyrer (g),Enumettede fettsyrer (g),C16:1 sum (palmitoleinsyre) (g),C18:1 sum (oljesyre) (g),Flerumettede fettsyrer (g),C18:2n-6 (linolsyre) (g),C18:3n-3 (alfalinolensyre) (g),C20:3n-3 (eikosatriensyre) (g),"C20:3n-6 (dihomo-gamma-linolensyre, DGLA) (g)",C20:4n-3 (eikosatetraensyre) (g),C20:4n-6 (arakidonsyre) (g),"C20:5n-3 (eikosapentaensyre, EPA) (g)","C22:5n-3 (dokosapentaensyre, DPA) (g)","C22:6n-3 (dokosaheksaensyre, DHA) (g)",Omega-3 (g),Omega-6 (g),Kolesterol (mg),Karbohydrat (g),Stivelse (g),Sukkerarter (g),"Sukker, tilsatt (g)","Sukker, fritt (g)",Kostfiber (g),Protein (g),Alkohol (g),Vitamin A (RAE) (µg-RE),Vitamin A (RE) (µg),Betakaroten (µg),Retinol (µg),Vitamin D (µg),Vitamin E (mg-ATE),Vitamin B1 (tiamin) (mg),Vitamin B2 (riboflavin) (mg),Vitamin B3 (niacin) (mg),Niacinekvivalenter (mg),Vitamin B6 (pyridoksin) (mg),Vitamin B9 (folat) (µg),Vitamin B12 (kobalamin) (µg),Vitamin C (askorbinsyre) (mg),Kalsium (Ca) (mg),Kalium (K) (mg),Natrium (Na) (mg),Salt (NaCl) (g),Fosfor (P) (mg),Magnesium (Mg) (mg),Jern (Fe) (mg),Kobber (Cu) (mg),Sink (Zn) (mg),Selen (Se) (µg),Jod (I) (µg)
Meieriprodukter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.130,Butterdeig,100.0,32.0,1654.0,397.0,26.2,12.6,0.0,0.3,11.2,1.1,0.0,9.5,0.1,9.4,2.8,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.6,2.0,33.7,32.2,1.5,0.0,0.0,3.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07,0.01,0.7,1.6,0.04,0.0,0.0,1.0,77.0,89.0,337.0,0.8,49.0,10.0,1.1,0.0,0.3,2.0,0.0
06.788,"Bønne- og olivensalat, Plantego",100.0,73.0,702.0,169.0,13.6,1.2,0.0,0.0,0.8,0.2,0.0,7.9,0.0,7.4,3.9,2.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,0.0,5.3,3.3,2.0,0.6,0.6,3.0,5.0,0.0,56.0,111.0,670.0,0.0,0.0,3.9,0.05,0.11,0.4,1.1,0.1,63.0,0.0,21.0,36.0,227.0,195.0,0.5,63.0,24.0,0.9,0.13,0.6,1.0,1.0
06.708,"Bønnegryte, vegetarisk",100.0,82.0,282.0,67.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,9.5,6.8,2.7,0.1,0.1,4.0,4.4,0.0,12.0,24.0,147.0,0.0,0.0,0.7,0.06,0.03,0.4,1.5,0.07,25.0,0.0,3.0,25.0,185.0,104.0,0.3,75.0,22.0,0.9,0.1,0.4,1.0,4.0
06.705,"Bønnekarbonader, stekt i fett",100.0,64.0,789.0,189.0,10.9,3.1,0.3,0.3,1.4,0.7,0.0,4.6,0.1,4.5,2.2,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.8,66.0,14.0,12.2,1.8,0.0,0.0,4.0,6.9,0.0,61.0,62.0,18.0,59.0,1.2,1.4,0.09,0.11,0.6,2.2,0.1,41.0,0.2,2.0,39.0,282.0,535.0,1.3,127.0,32.0,1.4,0.11,0.7,5.0,9.0
10.188,"Børek, med kjøttdeig, kjøpt i kafé/bakeri",100.0,36.0,1294.0,308.0,11.4,3.6,0.0,0.3,2.3,1.2,0.1,6.1,0.2,5.6,1.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,37.0,35.7,33.3,2.4,0.0,0.0,2.0,14.5,0.0,17.0,20.0,30.0,15.0,0.2,1.1,0.11,0.09,2.2,5.6,0.14,15.0,0.8,1.0,49.0,193.0,341.0,0.9,118.0,26.0,2.1,0.02,2.8,10.0,2.0
10.189,"Børek, med potet, kjøpt i kafé/bakeri",100.0,42.0,1102.0,262.0,7.3,1.6,0.0,0.1,0.9,0.3,0.0,4.2,0.1,4.1,0.9,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,3.0,41.7,38.7,3.0,0.0,0.0,3.0,5.9,0.0,10.0,11.0,11.0,10.0,0.2,0.9,0.11,0.05,1.4,2.6,0.12,18.0,0.0,4.0,49.0,268.0,162.0,0.4,83.0,30.0,1.3,0.06,0.5,6.0,1.0
10.190,"Børek, med spinat og fetaost, kjøpt i kafé/bakeri",100.0,45.0,1107.0,264.0,9.6,4.7,0.2,0.7,2.2,0.7,0.2,3.1,0.1,2.7,0.7,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,18.0,32.7,30.4,2.3,0.0,0.0,2.0,10.4,0.0,123.0,197.0,896.0,48.0,0.2,0.9,0.12,0.15,1.2,3.3,0.15,48.0,0.4,6.0,170.0,258.0,364.0,0.9,158.0,40.0,1.4,0.07,1.3,8.0,6.0
10.191,"Calzone, med kjøttfyll, kjøpt i kafé/bakeri",100.0,47.0,1052.0,250.0,8.8,3.8,0.1,0.5,1.9,0.7,0.1,2.9,0.2,2.7,1.2,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,18.0,29.3,28.6,0.7,0.0,0.0,2.0,12.4,0.0,48.0,55.0,79.0,42.0,0.0,0.9,0.21,0.13,1.7,4.4,0.1,36.0,0.5,2.0,163.0,180.0,402.0,1.0,197.0,27.0,0.8,0.1,1.7,4.0,6.0
10.192,"Calzone, med kylling og pesto, kjøpt i kafé/bakeri",100.0,47.0,1136.0,271.0,12.2,4.3,0.1,0.5,2.2,0.8,0.1,4.0,0.2,3.7,3.2,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.9,29.0,25.1,24.9,0.3,0.1,0.1,2.0,14.1,0.0,34.0,40.0,73.0,28.0,0.1,2.7,0.17,0.13,2.2,5.4,0.13,33.0,0.5,2.0,166.0,157.0,350.0,0.9,207.0,29.0,0.8,0.1,1.7,5.0,7.0
10.193,"Calzone, med ost og skinke, kjøpt i kafé/bakeri",100.0,51.0,979.0,233.0,8.3,3.8,0.1,0.5,1.9,0.7,0.1,2.7,0.2,2.5,1.1,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,20.0,26.6,26.0,0.6,0.0,0.0,2.0,11.9,0.0,29.0,33.0,56.0,24.0,0.0,0.8,0.22,0.11,1.5,4.1,0.09,32.0,0.4,2.0,159.0,168.0,389.0,1.0,186.0,25.0,0.8,0.09,1.7,4.0,6.0
08.256,Cheddarsaus,100.0,64.0,972.0,234.0,17.8,10.4,0.5,1.6,4.6,1.7,0.5,4.7,0.4,4.1,0.9,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,40.0,6.2,3.2,3.0,0.0,0.0,0.3,12.0,0.0,170.0,181.0,138.0,158.0,0.9,0.5,0.04,0.2,0.2,2.9,0.08,14.0,1.2,0.0,327.0,151.0,690.0,1.7,241.0,17.0,0.2,0.03,1.5,3.0,22.0
13.096,Chilinøtter,100.0,7.0,2161.0,519.0,32.3,5.1,0.0,0.0,2.9,0.7,0.0,21.0,0.0,20.2,5.2,4.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.8,1.0,37.2,30.7,6.5,6.1,6.1,7.0,16.1,0.0,12.0,24.0,147.0,0.0,0.0,3.4,0.5,0.09,8.6,11.3,0.79,59.0,0.0,1.0,56.0,397.0,1063.0,2.7,243.0,112.0,1.7,0.52,1.6,19.0,2.0
13.092,"Chilinøtter, Den lille nøttefabrikken",100.0,7.0,2207.0,531.0,35.0,5.4,0.0,0.0,2.6,1.0,0.0,21.5,0.0,21.0,7.3,6.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.7,1.0,31.2,26.0,5.2,5.1,5.1,7.0,19.0,0.0,16.0,31.0,188.0,0.0,0.0,4.1,0.52,0.08,9.2,12.4,0.62,52.0,0.0,1.0,67.0,460.0,1100.0,2.8,270.0,140.0,1.9,0.45,2.0,35.0,2.0
13.091,"Chilinøtter, Eldorado",100.0,6.0,2173.0,522.0,32.0,3.7,0.0,0.0,1.8,0.5,0.0,21.2,0.1,20.3,5.1,4.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.8,1.0,40.3,34.0,6.3,5.6,5.6,8.0,14.4,0.0,14.0,28.0,170.0,0.0,0.0,3.7,0.52,0.09,7.8,10.2,1.1,62.0,0.0,2.0,46.0,350.0,1100.0,2.8,220.0,95.0,1.7,0.52,1.4,10.0,2.0
13.090,"Chilinøtter, Polly",100.0,8.0,2104.0,505.0,30.0,6.2,0.0,0.1,4.1,0.6,0.0,20.4,0.0,19.4,3.1,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,1.0,40.0,32.0,8.0,7.5,7.5,7.0,15.0,0.0,7.0,14.0,84.0,0.0,0.0,2.4,0.47,0.1,8.7,11.2,0.66,62.0,0.0,1.0,55.0,380.0,990.0,2.5,240.0,100.0,1.6,0.59,1.5,12.0,2.0
10.177,"Chilisaus, søt",100.0,52.0,866.0,205.0,2.9,0.3,0.0,0.0,0.2,0.1,0.0,0.7,0.0,0.7,1.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,0.0,43.3,0.0,43.3,43.3,43.3,1.0,0.8,0.0,20.0,39.0,237.0,0.0,0.0,1.2,0.02,0.03,0.5,0.6,0.14,13.0,0.0,1.0,13.0,130.0,1176.0,2.9,14.0,10.0,0.7,,0.1,0.0,2.0
05.505,"Croissant, med ost og skinke, kjøpt i kafé/bakeri",100.0,47.0,1204.0,288.0,16.1,9.3,0.4,1.4,4.5,1.3,0.4,3.4,0.2,3.0,0.8,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,49.0,24.5,20.5,4.0,4.2,4.2,2.0,10.1,0.0,156.0,174.0,226.0,137.0,0.0,0.7,0.27,0.1,1.2,3.1,0.07,32.0,0.4,4.0,112.0,188.0,435.0,1.1,181.0,19.0,0.7,0.08,1.1,4.0,6.0
06.200,Cæsarsalat,100.0,68.0,722.0,173.0,9.6,5.0,0.3,0.7,2.3,0.9,0.2,3.0,0.2,2.7,0.8,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,37.0,7.4,6.5,0.9,0.2,0.2,1.0,13.6,0.0,79.0,98.0,239.0,59.0,0.7,0.6,0.1,0.1,3.5,7.0,0.22,47.0,0.3,5.0,68.0,285.0,170.0,0.4,154.0,21.0,0.5,0.08,0.8,6.0,6.0
01.179,Dessert-topping på boks,100.0,66.0,1074.0,260.0,25.0,21.3,11.0,3.4,1.8,3.5,0.0,1.9,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,7.3,4.9,4.9,0.0,1.5,0.0,,,0.0,,,,,,,,,,0.0,0.0,160.0,440.0,880.0,2.2,0.0,,,,,,1.0
10.125,"Dipsaus, sursøt barbequesaus",100.0,77.0,408.0,96.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,22.6,2.0,20.6,20.6,20.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.0,0.2,0.3,0.06,0.0,0.0,0.0,8.0,172.0,561.0,1.4,11.0,11.0,0.3,0.05,0.1,0.0,
12.027,"Eddik, 7 %",100.0,99.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.0,34.0,5.0,0.0,10.0,4.0,0.1,0.07,0.1,1.0,
10.178,Eplecidereddik,100.0,99.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,9.0,17.0,7.0,0.0,5.0,3.0,0.2,,0.1,0.0,0.0
10.020,"Ertestuing, av pulver",100.0,67.0,543.0,129.0,1.4,0.2,0.0,0.0,0.3,0.0,0.0,0.9,0.0,0.1,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,1.0,18.6,17.7,1.0,0.8,0.8,5.0,8.0,0.0,6.0,12.0,74.0,0.0,0.0,0.0,0.08,0.05,0.5,2.2,0.02,6.0,0.0,0.0,22.0,299.0,178.0,0.4,,26.0,1.4,,,4.0,
06.783,"Falafel, kikertboller, hjemmelaget",100.0,46.0,902.0,216.0,5.7,0.7,0.0,0.0,0.6,0.1,0.0,1.8,0.0,1.8,2.3,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,31.0,20.6,18.4,2.2,0.0,0.0,14.0,13.4,0.0,24.0,32.0,97.0,16.0,0.2,2.2,0.21,0.12,0.9,3.4,0.31,88.0,0.1,4.0,90.0,651.0,281.0,0.7,244.0,86.0,3.3,0.51,2.3,7.0,3.0
06.817,"Falafel, kikertboller, Hälsans kök",100.0,57.0,849.0,204.0,9.4,0.8,0.0,0.0,0.6,0.1,0.0,5.3,0.0,5.1,3.3,2.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.7,0.0,17.9,15.4,2.5,2.5,2.5,8.0,7.8,0.0,8.0,16.0,97.0,0.0,0.0,3.0,0.14,0.07,0.8,2.1,0.18,56.0,0.0,0.0,65.0,470.0,490.0,1.2,130.0,52.0,2.4,0.23,1.0,24.0,0.0
10.132,Filodeig,100.0,30.0,1208.0,285.0,1.9,0.2,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.6,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,57.9,54.9,3.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.14,0.03,1.3,2.6,0.09,17.0,0.0,0.0,63.0,124.0,253.0,0.6,86.0,23.0,1.5,0.0,0.6,9.0,1.0
10.023,"Fiskesuppe, Bergensk, av pulver",100.0,91.0,163.0,39.0,0.9,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,5.3,2.9,2.4,0.6,0.6,0.5,2.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.02,0.06,0.0,0.2,0.0,0.0,0.1,0.0,46.0,93.0,337.0,0.8,22.0,6.0,0.1,0.0,0.2,0.0,3.0
10.123,"Fiskesuppe, Bergensk, pulver",100.0,15.0,1568.0,372.0,8.5,0.9,0.0,0.0,0.5,0.3,0.0,3.6,0.0,3.5,3.5,3.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.1,0.0,53.0,35.2,17.8,6.7,6.7,6.0,18.0,0.0,,,,,0.0,,0.2,0.4,,,,,0.0,,240.0,700.0,3960.0,9.9,,54.0,1.4,,1.7,,
12.117,Floradix,100.0,81.0,315.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,,,0.0,3.0,0.0,0.0,0.0,,,,,,,,8.0,9.0,9.0,4.0,,6.0,100.0,,,,,,,75.0,,,,0.0
12.110,"Gelatin, plater/pulver",100.0,14.0,1458.0,343.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.23,0.1,14.4,0.01,30.0,0.0,0.0,55.0,16.0,196.0,0.5,39.0,22.0,1.1,2.16,0.1,1.0,5.0
12.007,"Gjær, pressgjær",100.0,72.0,448.0,107.0,1.9,0.2,0.0,0.0,0.2,0.1,0.0,1.1,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,8.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.13,12.3,13.7,0.43,785.0,0.0,0.0,19.0,601.0,30.0,0.1,336.0,40.0,3.3,0.15,10.0,8.0,1.0
12.009,"Gjær, tørrgjær",100.0,11.0,1426.0,341.0,7.6,1.0,0.0,0.0,0.7,0.3,0.0,4.3,2.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,14.3,0.0,0.0,0.0,27.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99,4.0,40.2,46.9,1.5,2340.0,0.0,0.0,30.0,955.0,51.0,0.1,637.0,54.0,2.2,5.0,7.9,3.0,10.0
10.159,"Gresskarsuppe, hjemmelaget",100.0,93.0,103.0,24.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.3,2.1,0.1,0.1,1.0,0.7,0.0,81.0,162.0,977.0,0.0,0.0,0.3,0.01,0.03,0.2,0.3,0.05,8.0,0.0,1.0,16.0,111.0,271.0,0.7,15.0,7.0,0.2,0.03,0.1,0.0,4.0
10.028,"Grytebasis, Jegergryte, uten kjøtt",100.0,81.0,486.0,117.0,8.3,4.5,0.2,0.7,2.1,0.7,0.2,2.7,0.2,2.5,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,36.0,8.4,6.3,2.1,0.3,0.3,0.2,2.1,0.0,119.0,145.0,323.0,92.0,0.0,0.6,0.04,0.08,0.5,0.8,0.01,0.0,0.1,0.0,34.0,29.0,7.0,0.0,15.0,6.0,0.1,0.0,0.2,0.0,4.0
10.008,"Grytebasis, orientalsk, uten kjøtt",100.0,88.0,242.0,58.0,1.8,0.3,0.0,0.0,0.2,0.1,0.0,1.3,0.0,1.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,22.0,8.5,7.0,1.4,0.3,0.3,0.2,1.7,0.0,26.0,53.0,318.0,0.0,0.0,0.5,0.04,0.05,0.5,0.8,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.1,0.0,0.0
10.029,"Grytebasis, Stroganoff, uten kjøtt",100.0,87.0,258.0,61.0,1.7,0.5,0.0,0.0,0.3,0.1,0.0,1.0,0.0,1.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,18.0,8.4,5.2,3.2,0.3,0.3,0.1,2.9,0.0,21.0,40.0,238.0,1.0,0.1,0.4,0.04,0.1,0.4,1.0,0.01,1.0,0.3,0.0,71.0,81.0,19.0,0.0,53.0,7.0,0.1,0.0,0.2,0.0,8.0
06.707,"Grønnsaksgryte, med potet",100.0,88.0,216.0,51.0,1.5,0.2,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.8,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,7.5,3.4,4.1,0.0,0.0,2.0,1.0,0.0,33.0,65.0,391.0,0.0,0.0,0.5,0.03,0.02,0.7,1.5,0.07,9.0,0.0,6.0,24.0,141.0,232.0,0.6,36.0,11.0,0.3,0.04,0.1,0.0,2.0
06.789,"Grønnsakspostei, Vita hjertego",100.0,68.0,797.0,193.0,15.0,1.3,0.0,0.0,0.8,0.3,0.0,7.3,0.0,7.1,6.1,5.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.5,0.0,7.9,5.6,2.3,0.0,0.0,5.0,4.0,0.0,49.0,99.0,594.0,0.0,0.0,5.8,0.07,0.04,0.3,1.2,0.11,39.0,0.0,3.0,29.0,268.0,460.0,1.2,82.0,33.0,1.1,0.13,0.7,2.0,0.0
06.706,"Grønnsaksrøre, med tomat, Ratatouille",100.0,92.0,177.0,43.0,2.7,0.3,0.0,0.0,0.2,0.1,0.0,1.4,0.0,1.4,0.9,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,2.9,0.2,2.7,0.0,0.1,2.0,0.8,0.0,27.0,53.0,321.0,0.0,0.0,1.3,0.02,0.02,0.2,0.5,0.07,10.0,0.0,19.0,15.0,88.0,119.0,0.3,28.0,7.0,0.2,0.05,0.1,0.0,0.0
10.161,"Gulrotsuppe, hjemmelaget",100.0,92.0,190.0,46.0,3.3,1.6,0.1,0.2,0.7,0.3,0.1,1.3,0.1,1.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.0,3.1,0.1,3.0,0.0,0.7,0.7,0.6,0.0,174.0,322.0,1789.0,24.0,0.1,0.4,0.04,0.03,0.2,0.3,0.03,8.0,0.1,3.0,26.0,83.0,360.0,0.9,21.0,6.0,0.1,0.02,0.1,0.0,5.0
12.026,Havsalt,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,56.0,37600.0,94.0,1.0,37.0,3.0,0.14,0.1,0.0,20.0
10.197,"Hoisinsaus, hjemmelaget",100.0,57.0,1101.0,265.0,18.6,3.0,0.0,0.0,1.7,0.9,0.0,7.0,0.0,7.5,7.8,7.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,7.2,0.0,21.6,1.4,20.2,3.9,13.4,0.5,2.6,0.0,0.0,0.0,5.0,0.0,0.0,0.5,0.03,0.08,2.0,2.4,0.1,8.0,0.0,1.0,21.0,153.0,2716.0,6.8,40.0,27.0,1.4,0.06,0.3,1.0,0.0
10.162,"Hollandaisesaus, hjemmelaget",100.0,39.0,2160.0,525.0,56.4,34.2,1.6,5.2,15.6,5.8,1.5,14.3,1.3,12.2,2.0,1.4,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,1.0,261.0,0.8,0.1,0.7,0.0,0.1,0.3,3.3,0.0,491.0,517.0,317.0,465.0,7.5,3.1,0.03,0.08,0.0,0.8,0.06,20.0,0.7,3.0,35.0,61.0,599.0,1.5,95.0,4.0,0.9,0.03,0.6,10.0,26.0
06.679,Hummus,100.0,69.0,703.0,170.0,11.9,1.7,0.0,0.0,1.2,0.3,0.0,7.3,0.1,7.0,2.4,2.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.2,0.0,6.7,6.5,0.2,0.0,0.1,7.0,5.6,0.0,14.0,27.0,165.0,0.0,0.0,2.3,0.04,0.09,0.4,1.3,0.12,27.0,0.0,7.0,59.0,168.0,120.0,0.3,99.0,40.0,1.5,0.28,1.2,5.0,0.0
01.178,"Husholdningshvitt, flytende",100.0,88.0,368.0,89.0,8.2,1.3,3.7,1.1,0.6,1.2,0.0,1.8,0.0,0.1,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,2.9,2.9,2.9,0.0,0.9,0.0,,,0.0,,,,,,,,,,0.0,0.0,160.0,500.0,530.0,1.3,0.0,,,,,,1.0
10.018,"Hvit saus, av pulver",100.0,87.0,257.0,61.0,1.5,0.7,0.0,0.1,0.3,0.1,0.0,0.6,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,7.8,3.0,4.8,0.0,0.0,0.0,4.1,0.0,6.0,6.0,2.0,6.0,0.3,0.0,0.03,0.16,0.1,1.0,0.02,3.0,0.5,0.0,155.0,174.0,409.0,1.0,113.0,7.0,0.0,0.0,0.2,1.0,16.0
10.198,"Hvit saus, hjemmelaget",100.0,80.0,477.0,114.0,7.1,4.4,0.2,0.7,2.0,0.7,0.2,1.7,0.2,1.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,17.0,8.3,4.0,4.4,0.0,0.0,0.3,4.2,0.0,50.0,53.0,31.0,48.0,0.9,0.1,0.04,0.14,0.1,1.1,0.03,3.0,0.5,0.0,129.0,180.0,332.0,0.8,117.0,10.0,0.1,0.02,0.3,1.0,17.0
10.163,"Jordskokksuppe, hjemmelaget",100.0,87.0,290.0,70.0,4.0,2.5,0.1,0.4,1.1,0.4,0.1,0.9,0.1,0.8,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9.0,5.5,2.3,3.2,0.0,0.0,0.8,2.4,0.0,33.0,35.0,22.0,32.0,0.3,0.1,0.03,0.09,0.4,1.0,0.04,7.0,0.3,1.0,73.0,171.0,201.0,0.5,77.0,8.0,0.2,0.04,0.2,1.0,10.0
01.177,Kaffehvitt,100.0,85.0,442.0,107.0,10.2,8.6,4.5,1.4,0.7,1.4,0.0,0.8,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,2.9,2.9,2.9,0.0,0.9,0.0,,,0.0,,,,,,,,,,0.0,0.0,160.0,500.0,530.0,1.3,0.0,,,,,,1.0
01.176,"Kaffehvitt, pulver, Coffeemate",100.0,6.0,2286.0,548.0,34.5,26.0,1.2,3.6,9.4,3.8,0.0,7.5,0.5,7.2,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,2.0,57.3,47.9,9.4,0.0,0.0,0.0,2.1,0.0,17.0,33.0,200.0,0.0,0.0,0.6,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,4.0,900.0,400.0,1.0,350.0,4.0,1.2,0.12,0.5,1.0,1.0
